Date,Close,High,Low,Open,Volume,close_lag_1,close_lag_3,close_lag_5,close_lag_7,ma_7,ma_30,volatility_7,daily_return,day_of_week,target_return
2021-09-28,138.53428649902344,141.30672576458994,138.31951860844126,139.84240736288436,108972300,141.91197204589844,143.33724975585938,140.0181427001953,142.58555603027344,141.3067343575614,145.46605224609374,1.9407480195940805,-0.02380127270574861,1,0.006482994846449319
2021-09-29,139.43240356445312,141.0138627120859,138.6514307510702,139.08096654322168,74602000,138.53428649902344,143.4251251220703,142.3805694580078,139.539794921875,141.29139273507255,145.22655283610027,1.9573966830246803,0.006482994846449319,2,-0.00931182657787255
2021-09-30,138.134033203125,140.94552924628812,137.91926531672686,140.24265523549735,89056700,139.43240356445312,141.91197204589844,143.33724975585938,140.0181427001953,141.02223423549108,145.0684056599935,2.2667539245097825,-0.00931182657787255,3,0.008127141890112544
2021-10-01,139.2566680908203,139.5202495626883,135.80088336468526,138.52450892126643,94639600,138.134033203125,138.53428649902344,143.4251251220703,142.3805694580078,140.57596261160714,144.93661600748698,2.262265856178034,0.008127141890112544,4,-0.024605194314250234
2021-10-04,135.83023071289062,138.82721076872008,134.98093045412222,138.38790314925188,98322000,139.2566680908203,139.43240356445312,141.91197204589844,143.33724975585938,139.50353131975447,144.64212646484376,2.5017854709335268,-0.024605194314250234,0,0.014158307842148332
2021-10-05,137.75335693359375,138.85648190904183,136.044984928838,136.17189733013998,80861100,135.83023071289062,138.134033203125,138.53428649902344,143.4251251220703,138.69327872140067,144.3622797648112,1.85482392583426,0.014158307842148332,1,0.006306960142244966
2021-10-06,138.62216186523438,138.76858776803195,135.07850605934124,136.15234566592073,83221100,137.75335693359375,139.2566680908203,139.43240356445312,141.91197204589844,138.22330583844865,144.11432240804035,1.207005943797641,0.006306960142244966,2,0.009084462717818598
2021-10-07,139.8814697265625,140.78935501402486,139.32503639848235,139.6569450430087,61732700,138.62216186523438,135.83023071289062,138.134033203125,138.53428649902344,138.41576058523995,143.9493428548177,1.362271803020749,0.009084462717818598,3,-0.0027218566221226537
2021-10-08,139.500732421875,140.7502829805711,139.16882381318146,140.60385709315267,58773200,139.8814697265625,137.75335693359375,139.2566680908203,139.43240356445312,138.42552185058594,143.79835459391276,1.3709875245501022,-0.0027218566221226537,4,-0.0006295994889700118
2021-10-11,139.41290283203125,141.3653278052875,138.43669034540312,138.88575464341304,64452200,139.500732421875,138.62216186523438,135.83023071289062,138.134033203125,138.60821751185827,143.60994618733724,1.410316299819474,-0.0006295994889700118,0,-0.009103422249327031
2021-10-12,138.14376831054688,139.8423827196876,137.68494743386773,139.82285430694407,73035900,139.41290283203125,139.8814697265625,137.75335693359375,139.2566680908203,138.44923182896204,143.23215026855468,1.387578356279985,-0.009103422249327031,1,-0.004239848277827418
2021-10-13,137.5580596923828,138.03639411972742,135.88873033671427,137.8802114942071,78762700,138.14376831054688,139.500732421875,138.62216186523438,135.83023071289062,138.69606454031808,142.8768086751302,0.9184024524651309,-0.004239848277827418,2,0.02022572366848374
2021-10-14,140.34027099609375,140.45742659800283,138.14379338196727,138.7295267040612,69907100,137.5580596923828,139.41290283203125,139.8814697265625,137.75335693359375,139.0656236921038,142.59207967122396,0.9932671559825108,0.02022572366848374,3,0.007512389451732826
2021-10-15,141.39456176757812,141.45313211222725,140.09619784320086,140.3500225311004,67940300,140.34027099609375,138.14376831054688,139.500732421875,138.62216186523438,139.46168082101005,142.3053985595703,1.2941369892018248,0.007512389451732826,4,0.011806591402906408
2021-10-18,143.06394958496094,143.34704466516118,139.75458969636082,140.03768477656104,85589200,141.39456176757812,137.5580596923828,139.41290283203125,139.8814697265625,139.91632080078125,142.05321197509767,1.888649350946689,0.011806591402906408,0,0.015080037103879507
2021-10-19,145.2213592529297,145.62160993395176,143.06393807186709,143.51298745891924,76378900,143.06394958496094,140.34027099609375,138.14376831054688,139.500732421875,140.73355320521765,141.7951675415039,2.729396022415096,0.015080037103879507,1,0.003361063049142299
2021-10-20,145.70945739746094,146.18780683574556,144.59657585778285,145.16278083703227,58418800,145.2213592529297,141.39456176757812,137.5580596923828,139.41290283203125,141.633061000279,141.60480600992838,3.2158285892235314,0.003361063049142299,2,0.0014739431461119334
2021-10-21,145.92422485351562,146.0804224119474,144.35252229936606,145.27016433537898,61421000,145.70945739746094,143.06394958496094,140.34027099609375,138.14376831054688,142.7445547921317,141.4554453531901,3.1527848982293842,0.0014739431461119334,3,-0.005285314990970735
2021-10-22,145.15296936035156,146.6075157540991,145.1041557796094,146.12918139194093,58883400,145.92422485351562,145.2213592529297,141.39456176757812,137.5580596923828,143.8295418875558,141.446332804362,2.247245203171145,-0.005285314990970735,4,-0.0003359703219207866
2021-10-25,145.1042022705078,145.8168331110648,144.10846150842693,145.14324421012236,50720600,145.15296936035156,145.70945739746094,143.06394958496094,140.34027099609375,144.5101034981864,141.41672058105468,1.658727675854171,-0.0003359703219207866,0,0.004574980369731474
2021-10-26,145.76805114746094,147.25188335627817,145.46541277347194,145.77780790953028,60893400,145.1042022705078,145.92422485351562,145.2213592529297,141.39456176757812,145.1348876953125,141.45576934814454,0.970533356645598,0.004574980369731474,1,-0.0031476841701424396
2021-10-27,145.30921936035156,146.16827612937263,144.9577823061733,145.80708231384622,56094900,145.76805114746094,145.15296936035156,145.70945739746094,143.06394958496094,145.4556405203683,141.44991200764974,0.33492293323239697,-0.0031476841701424396,2,0.0249916386511162
2021-10-28,148.94073486328125,149.5264533730465,146.15852353048365,146.25615073002083,100077900,145.30921936035156,145.1042022705078,145.92422485351562,145.2213592529297,145.98697989327567,141.57291615804036,1.340881823623864,0.0249916386511162,3,-0.01815575895043331
2021-10-29,146.23660278320312,146.37327190681347,142.92724374395107,143.7179733088264,124953200,148.94073486328125,145.76805114746094,145.15296936035156,145.70945739746094,146.06228637695312,141.69461771647136,1.337496403462734,-0.01815575895043331,4,-0.005607505695571335
2021-11-01,145.4165802001953,146.13896771640327,144.2841704394488,145.44586537540286,74588300,146.23660278320312,145.30921936035156,145.1042022705078,145.92422485351562,145.98976571219308,141.89051055908203,1.3598063912669849,-0.005607505695571335,0,0.007116143815422804
2021-11-02,146.45138549804688,147.96451766703325,145.11396440756303,145.12373606469237,69122000,145.4165802001953,148.94073486328125,145.76805114746094,145.15296936035156,146.17525373186385,142.10495198567708,1.3144367985649303,0.007116143815422804,1,0.009798665074363555
2021-11-03,147.88641357421875,148.35499132920407,146.25614074482093,146.81257403590004,54511500,146.45138549804688,146.23660278320312,145.30921936035156,145.1042022705078,146.57271248953683,142.28848012288412,1.3565622672394946,0.009798665074363555,2,-0.0034987005622436618
2021-11-04,147.36900329589844,148.80402155525002,147.05660823548425,147.97425010568048,60394600,147.88641357421875,145.4165802001953,148.94073486328125,145.76805114746094,146.8014199393136,142.4228719075521,1.3330426724332776,-0.0034987005622436618,3,0.003582324452072072
2021-11-05,147.8969268798828,148.79635114627666,146.7042085245969,148.49328605752575,65463900,147.36900329589844,146.45138549804688,146.23660278320312,145.30921936035156,147.1710924421038,142.57193196614583,1.2026973277397832,0.003582324452072072,4,-0.005552498805012851
2021-11-08,147.0757293701172,148.18046407919945,146.80199217243356,148.02403856122066,55020900,147.8969268798828,147.88641357421875,145.4165802001953,148.94073486328125,146.9046630859375,142.74405721028646,0.918282162227594,-0.005552498805012851,0,0.0024595500144988236
2021-11-09,147.43746948242188,148.04359979638906,146.7042415538898,146.84111017051336,56787900,147.0757293701172,147.36900329589844,146.45138549804688,146.23660278320312,147.07621547154017,143.04082997639975,0.8842152186916485,0.0024595500144988236,1,-0.019163128403506313
2021-11-10,144.6121063232422,146.77269130050686,144.54367946999045,146.66515060177312,65187100,147.43746948242188,147.8969268798828,147.88641357421875,145.4165802001953,146.96129063197546,143.21348673502604,1.1486230849286918,-0.019163128403506313,2,-0.0003382820358416305
2021-11-11,144.5631866455078,146.0882980655143,144.37743321812488,145.62882237351127,41000000,144.6121063232422,147.0757293701172,147.36900329589844,146.45138549804688,146.69154793875558,143.42779184977215,1.4661503781373355,-0.0003382820358416305,3,0.014337098020887007
2021-11-12,146.63580322265625,147.03662312152338,144.18192440007093,145.11067671997742,63804000,144.5631866455078,147.43746948242188,147.8969268798828,147.88641357421875,146.5128893171038,143.67376302083332,1.36927918098065,0.014337098020887007,4,6.670188026469681e-05
2021-11-15,146.6455841064453,148.48354686753203,146.08832372641191,147.00730510695527,59222800,146.63580322265625,144.6121063232422,147.0757293701172,147.36900329589844,146.40954371861048,144.03427480061848,1.3203198745087965,6.670188026469681e-05,0,0.00666662157739939
2021-11-16,147.6232147216797,148.1022623119589,146.0003334167105,146.5869216938867,59256200,146.6455841064453,144.5631866455078,147.43746948242188,147.8969268798828,146.37044198172433,144.36327006022137,1.272101505423182,0.00666662157739939,1,0.01648992442608943
2021-11-17,150.05751037597656,151.53373689410836,147.61341784542643,147.62318884522813,88807000,147.6232147216797,146.63580322265625,144.6121063232422,147.0757293701172,146.7964106968471,144.74444834391275,1.8945690389647736,0.01648992442608943,2,0.028535913914027766
2021-11-18,154.33953857421875,155.12165110785514,149.62733629184328,150.27258025090998,137827700,150.05751037597656,146.6455841064453,144.5631866455078,147.43746948242188,147.7824205671038,145.22638397216798,3.4452543355204774,0.028535913914027766,3,0.016976219787329327
2021-11-19,156.9596405029297,157.41913113659675,153.02953515610952,154.12448394226502,117305600,154.33953857421875,147.6232147216797,146.63580322265625,144.6121063232422,149.54635402134485,145.8083475748698,4.538885864528269,0.016976219787329327,4,0.0029276215920526205
2021-11-22,157.41915893554688,161.99449424357113,157.3996020130381,158.064388202726,117467900,156.9596405029297,150.05751037597656,146.6455841064453,144.5631866455078,151.38292149135046,146.40855611165364,4.780989245013071,0.0029276215920526205,0,0.0024221106482336108
2021-11-23,157.80044555664062,158.18172351994562,155.50299185623751,157.51692237613375,96041900,157.41915893554688,154.33953857421875,147.6232147216797,146.63580322265625,152.97787039620536,147.06377868652345,4.795650775676965,0.0024221106482336108,1,0.0032831445007110993
2021-11-24,158.3185272216797,158.51405162465102,156.06995929361992,157.15513688529995,69463600,157.80044555664062,156.9596405029297,150.05751037597656,146.6455841064453,154.6454336983817,147.75579427083332,4.221946476017731,0.0032831445007110993,2,-0.03167857011711073
2021-11-26,153.30322265625,156.86181997522118,152.86328908425165,156.0015097439399,76959800,158.3185272216797,157.41915893554688,154.33953857421875,147.6232147216797,155.4568634033203,148.1878926595052,3.0229686358671737,-0.03167857011711073,4,0.021874054432818868
2021-11-29,156.65658569335938,157.5853380225465,155.23899986098183,155.80603121042097,88748200,153.30322265625,157.80044555664062,156.9596405029297,150.05751037597656,156.39958844866072,148.69662679036458,1.8661566173182922,0.021874054432818868,0,0.031577596032823285
2021-11-30,161.60342407226562,161.8185054389282,156.34373142534065,156.41217318635103,174048100,156.65658569335938,158.3185272216797,157.41915893554688,154.33953857421875,157.43728637695312,149.31460927327473,2.4560681281877756,0.031577596032823285,1,-0.003206355075451084
2021-12-01,161.08526611328125,166.49159798116264,160.85062784337472,163.7346542506034,152052500,161.60342407226562,153.30322265625,157.80044555664062,156.9596405029297,158.0266614641462,149.8434061686198,2.794091788150501,-0.003206355075451084,2,-0.006129933794858378
2021-12-02,160.0978240966797,160.52798674829987,154.27111613625055,155.19009727061072,136739200,161.08526611328125,156.65658569335938,158.3185272216797,157.41915893554688,158.4093279157366,150.3230183919271,2.879158255451264,-0.006129933794858378,3,-0.011724551572786956
2021-12-03,158.2207489013672,161.27098610748033,156.14816349171144,160.3520050545032,118023100,160.0978240966797,161.60342407226562,153.30322265625,157.80044555664062,158.46937125069755,150.73290252685547,2.868707649288804,-0.011724551572786956,4,0.021503198669515555
2021-12-06,161.6230010986328,164.12575013017414,160.60624998109355,160.61602098349957,107497000,158.2207489013672,161.08526611328125,156.65658569335938,158.3185272216797,158.94143894740515,151.2819035847982,3.102138869320714,0.021503198669515555,0,0.03544605072164453
2021-12-07,167.35189819335938,167.74296195252498,164.5754126322905,165.29886939857903,120405400,161.6230010986328,160.0978240966797,161.60342407226562,153.30322265625,160.9483925955636,152.02349344889322,3.3786312452509004,0.03544605072164453,1,0.02278306943723374
2021-12-08,171.16468811035156,172.02501344578044,166.8826332677211,168.280661937793,116998900,167.35189819335938,158.2207489013672,161.08526611328125,156.65658569335938,163.02097865513392,152.87004801432292,4.55292380944567,0.02278306943723374,2,-0.002970015731740827
2021-12-09,170.6563262939453,172.79735388590385,170.03063915946248,170.9985052389604,108923700,171.16468811035156,161.6230010986328,160.0978240966797,161.60342407226562,164.31425040108817,153.71495157877604,5.3065352977187334,-0.002970015731740827,3,0.02801298947356945
2021-12-10,175.43692016601562,175.6129025465312,170.78337438452806,171.29174969567407,115402700,170.6563262939453,167.35189819335938,158.2207489013672,161.08526611328125,166.36448669433594,154.59815775553386,6.4912641598443885,0.02801298947356945,4,-0.020673830352059386
2021-12-13,171.80996704101562,178.05706815750167,171.6046566651188,177.0696450374433,153237000,175.43692016601562,171.16468811035156,161.6230010986328,160.0978240966797,168.03764997209822,155.45060323079426,6.104710353108834,-0.020673830352059386,0,-0.00802336608542753
2021-12-14,170.4314727783203,173.76521877848376,168.35888695654498,171.33089709564845,139380400,171.80996704101562,170.6563262939453,167.35189819335938,158.2207489013672,169.78203909737724,156.28443298339843,4.313998880088906,-0.00802336608542753,1,0.028508880112328328
2021-12-15,175.290283203125,175.4858075818224,168.45659652363045,171.19398257805543,131063300,170.4314727783203,175.43692016601562,171.16468811035156,161.6230010986328,171.73450796944755,157.2457295735677,2.8504218171226476,0.028508880112328328,2,-0.03926357158675131
2021-12-16,168.4077606201172,177.08918279763162,166.93153397693786,175.27077720416733,150185800,175.290283203125,171.80996704101562,170.6563262939453,167.35189819335938,171.88534545898438,157.92977447509764,2.59647655654854,-0.03926357158675131,3,-0.006501811082245013
2021-12-17,167.31280517578125,169.59070130648584,165.8952344280195,166.12985777423478,195432700,168.4077606201172,170.4314727783203,175.43692016601562,171.16468811035156,171.33507646833147,158.59456787109374,3.128347512268404,-0.006501811082245013,4,-0.008121924535969494
2021-12-20,165.9539031982422,166.76534380811088,163.71512072913166,164.51677542044033,107499100,167.31280517578125,175.290283203125,171.80996704101562,170.6563262939453,170.6633017403739,159.19646708170572,3.7429200702288834,-0.008121924535969494,0,0.019087059481213364
2021-12-21,169.12147521972656,169.32677069078633,165.3380088741713,167.72344617879446,91185900,165.9539031982422,168.4077606201172,170.4314727783203,175.43692016601562,169.76109531947546,159.93132527669272,3.107750126096232,0.019087059481213364,1,0.015318654816667499
2021-12-22,171.71218872070312,171.92727008747283,168.30022969109157,169.1703261593658,92135300,169.12147521972656,167.31280517578125,175.290283203125,171.80996704101562,169.74712698800224,160.74048258463543,3.097208135469348,0.015318654816667499,2,0.003643721458448379
2021-12-23,172.33786010742188,172.89512039322665,171.35045204505695,171.9174833311616,68356600,171.71218872070312,165.9539031982422,168.4077606201172,170.4314727783203,170.01946803501673,161.6646743774414,3.2475778363937082,0.003643721458448379,3,0.02297479426409743
2021-12-27,176.2972869873047,176.38527073958,173.11019564746687,173.12973764737882,74919600,172.33786010742188,169.12147521972656,167.31280517578125,175.290283203125,170.163325718471,162.72247772216798,3.529995841601367,0.02297479426409743,0,-0.005767183993448444
2021-12-28,175.28054809570312,177.2749361221624,174.5375492742612,176.1311025117923,79144300,176.2972869873047,171.71218872070312,165.9539031982422,168.4077606201172,171.14515250069755,163.67730255126952,3.897035049918135,-0.005767183993448444,1,0.0005020376617912437
2021-12-29,175.36854553222656,176.59059189162147,174.15627017338588,175.31966069433915,62348900,175.28054809570312,172.33786010742188,169.12147521972656,167.31280517578125,172.2959725516183,164.63473459879557,3.7638798296993925,0.0005020376617912437,2,-0.006578378942296181
2021-12-30,174.21490478515625,176.53191454419968,174.10736412193012,175.4565079119385,59773000,175.36854553222656,176.2972869873047,171.71218872070312,165.9539031982422,173.47611563546317,165.52112426757813,2.5400801030661984,-0.006578378942296181,3,-0.003535146690807678
2021-12-31,173.59902954101562,175.2218958133562,173.29594950484335,174.1073900997929,64062300,174.21490478515625,175.28054809570312,172.33786010742188,169.12147521972656,174.11576625279017,166.30584157307942,1.6783020125531605,-0.003535146690807678,4,0.02500407401397875
2022-01-03,177.93971252441406,178.79026689432098,173.73588518068755,173.8531968520303,104487900,173.59902954101562,175.36854553222656,176.2972869873047,171.71218872070312,175.00541251046317,167.09251403808594,1.8350873167695636,0.02500407401397875,0,-0.012691638789218196
2022-01-04,175.68136596679688,178.84891521802436,175.11433471652768,178.54585013474667,99310400,177.93971252441406,174.21490478515625,175.28054809570312,172.33786010742188,175.4830562046596,167.71657155354816,1.4112255621108043,-0.012691638789218196,1,-0.026599750170539616
2022-01-05,171.00828552246094,176.14088047095728,170.7345483186125,175.5934060632604,94537600,175.68136596679688,173.59902954101562,175.36854553222656,176.2972869873047,174.72748456682478,168.16954243977864,2.1336091064393337,-0.026599750170539616,2,-0.016693198719858526
2022-01-06,168.1536102294922,171.37981619996555,167.80166021603034,168.83795333412328,96904000,171.00828552246094,177.93971252441406,174.21490478515625,175.28054809570312,173.7093505859375,168.5146479288737,3.2395342728363707,-0.016693198719858526,3,0.0009883744407386263
2022-01-07,168.31980895996094,170.2457555978546,167.2053030557917,169.0237089960216,86709100,168.1536102294922,175.68136596679688,173.59902954101562,175.36854553222656,172.702388218471,168.8480239868164,3.7005385290787123,0.0009883744407386263,4,0.00011585524331558794
2022-01-10,168.3393096923828,168.64237476166727,164.4092049558039,165.29885816519484,106765600,168.31980895996094,171.00828552246094,177.93971252441406,174.21490478515625,171.86301749093192,169.34922688802084,3.9577109917169926,0.00011585524331558794,0,0.016783830366963848
2022-01-11,171.16468811035156,171.26244286002324,166.99995985190662,168.46641535499305,76138300,168.3393096923828,168.1536102294922,175.68136596679688,173.59902954101562,171.5152544294085,169.83283030192058,3.8860479028778956,0.016783830366963848,1,0.002570192206801991
2022-01-12,171.6046142578125,173.21770927349675,170.91050037060046,172.18141648353657,74805200,171.16468811035156,168.31980895996094,171.00828552246094,177.93971252441406,170.61024039132255,170.16620330810548,2.6959593320774267,0.002570192206801991,2,-0.019028069726167218
2022-01-13,168.3393096923828,172.67023424322653,167.94824595979313,171.8490227811223,84505800,171.6046142578125,168.3393096923828,168.1536102294922,175.68136596679688,169.5613752092634,170.4080047607422,1.5994355654156134,-0.019028069726167218,3,0.005110908574243789
2022-01-14,169.19967651367188,169.8937905683483,167.2639441267619,167.508353425533,80440800,168.3393096923828,171.16468811035156,168.31980895996094,171.00828552246094,169.3030024937221,170.7113998413086,1.467375550572081,0.005110908574243789,4,-0.01889397015151506
2022-01-18,166.00282287597656,168.6815396332443,165.6215449110886,167.67457436911548,90956700,169.19967651367188,171.6046142578125,168.3393096923828,168.1536102294922,168.99574715750558,170.9708023071289,1.9073711437201324,-0.01889397015151506,1,-0.02102496690691502
2022-01-19,162.5126190185547,167.25416515581253,162.22911080921511,166.1983152453234,94815000,166.00282287597656,168.3393096923828,171.16468811035156,168.31980895996094,168.16614859444755,171.00045623779297,3.124761582044827,-0.02102496690691502,2,-0.010347190774604664
2022-01-20,160.83106994628906,165.8854518373375,160.50844792121475,163.24583471657064,91420500,162.5126190185547,169.19967651367188,171.6046142578125,168.3393096923828,167.09354291643416,170.78309529622396,4.169428879615436,-0.010347190774604664,3,-0.01276500264463043
2022-01-21,158.77806091308594,162.61039693927614,158.6705202245997,160.74310631081485,122848900,160.83106994628906,166.00282287597656,168.3393096923828,171.16468811035156,165.3240247453962,170.37020772298177,4.742704554499932,-0.01276500264463043,4,-0.004864363007930583
2022-01-24,158.00570678710938,158.67050778679211,151.24045969712583,156.44149634340394,162294600,158.77806091308594,162.5126190185547,169.19967651367188,171.6046142578125,163.3813236781529,169.94852040608723,4.521298486166713,-0.004864363007930583,0,-0.01138505979008142
2022-01-25,156.20680236816406,159.12015577425998,153.50853024549335,155.42468996639545,115798400,158.00570678710938,160.83106994628906,166.00282287597656,168.3393096923828,161.64810834612166,169.3075164794922,4.628115581348946,-0.01138505979008142,1,-0.0005629486042478815
2022-01-26,156.11886596679688,160.7137572085088,154.29068942101793,159.84366081362626,108275300,156.20680236816406,158.77806091308594,162.5126190185547,169.19967651367188,159.77942112513952,168.78447977701822,3.596737387250669,-0.0005629486042478815,2,-0.0029431927537623137
2022-01-27,155.6593780517578,160.1760566161972,154.74039680395836,158.8171416631375,121954600,156.11886596679688,158.00570678710938,160.83106994628906,166.00282287597656,158.3017861502511,168.29207661946614,2.600618796177393,-0.0029431927537623137,3,0.06977752722130415
2022-01-28,166.52090454101562,166.5404614570555,159.15929945417386,162.00422657695262,179935700,155.6593780517578,156.20680236816406,158.77806091308594,162.5126190185547,158.87439836774553,167.99976399739583,3.8320340367624786,0.06977752722130415,4,0.0261259068676456
2022-01-31,170.8714141845703,171.0864955438015,165.71926239899202,166.35473547583268,115541600,166.52090454101562,156.11886596679688,158.00570678710938,160.83106994628906,160.30873325892858,168.0818857828776,5.96944327297842,0.0261259068676456,0,-0.000972743100717044
2022-02-01,170.7052001953125,170.93005253238587,168.4566320719076,170.1186120178827,86213900,170.8714141845703,155.6593780517578,156.20680236816406,158.77806091308594,162.01261029924666,168.194965616862,7.061948575348231,-0.000972743100717044,1,0.007044393768096402
2022-02-02,171.90771484375,171.94682868403083,169.4538509394799,170.84209391826516,84914300,170.7052001953125,166.52090454101562,156.11886596679688,158.00570678710938,163.9986114501953,168.39342600504557,7.6754491755126,0.007044393768096402,2,-0.01671991765771852
2022-02-03,169.03343200683594,172.2987509371964,168.27087633720052,170.57810026310062,89418100,171.90771484375,170.8714141845703,155.6593780517578,156.20680236816406,165.83098711286272,168.39049123128254,7.0072467912161684,-0.01671991765771852,3,-0.0016792180740266005
2022-02-04,168.7495880126953,170.4234840013588,167.07569202403184,168.05457472378333,82465400,169.03343200683594,170.7052001953125,166.52090454101562,156.11886596679688,167.6353759765625,168.29173787434897,5.56793267162645,-0.0016792180740266005,4,-0.004234584267738595
2022-02-07,168.03500366210938,170.2766384169295,167.33999039041194,169.20965988540354,77251200,168.7495880126953,171.90771484375,170.8714141845703,155.6593780517578,169.40332249232702,168.14830932617187,1.864893975024307,-0.004234584267738595,0,0.01846655325452118
2022-02-08,171.13803100585938,171.64705409326743,167.8098215101135,168.10348925040896,74829200,168.03500366210938,169.03343200683594,170.7052001953125,166.52090454101562,170.0629119873047,167.97633412679036,1.4446712138162696,0.01846655325452118,1,0.008293818790834573
