Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2022-02-16,168.90623474121094,169.67954560224584,166.45902767436223,168.2210197498066,61177400
2022-02-17,165.31370544433594,168.27971865617212,164.91235997613748,167.4182971510757,69589300
2022-02-18,163.76707458496094,166.93864489391834,162.68051421778296,166.23386310925557,82772700
2022-02-22,160.8500213623047,163.16996871038384,158.7258326412145,161.49607262837773,91162800
2022-02-23,156.6897735595703,162.64136771002168,156.3765239008277,162.04424861753867,90009200
2022-02-24,159.3033905029297,159.411068207212,148.79018396900835,149.35793777917277,141147500
2022-02-25,161.3688201904297,161.6331077669388,157.47285626304333,160.38013909716133,91974200
2022-02-28,161.63308715820312,161.92675492011216,158.99989062280463,159.61659142915732,95056600
2022-03-01,159.75363159179688,163.08184127413253,158.54961021930214,161.22195543903135,83474400
2022-03-02,163.04269409179688,163.82580321014547,159.50892707803538,160.91852050375005,79724800
2022-03-03,162.71961975097656,165.34303239160286,162.05398687796648,164.91232173892092,76678400
2022-03-04,159.7242889404297,162.0540345545001,158.67689221468046,161.01642127862274,83737200
2022-03-07,155.93601989746094,161.5352302369313,155.68150083148916,159.91028134097652,96418800
2022-03-08,154.1152801513672,159.44040392728598,152.50991327214726,155.46614292973925,131148300
2022-03-09,159.50892639160156,159.95921898709753,156.04368834876885,158.06996768709067,91454900
2022-03-10,155.1724853515625,157.0029911685478,152.6861150001443,156.81700107101284,105342000
2022-03-11,151.4625244140625,155.9164439341305,151.23738556277695,155.57382899544626,96970100
2022-03-14,147.4392852783203,150.86537421208124,146.9302771053436,148.2517595892854,108732100
2022-03-15,151.8148956298828,152.28477002224423,147.2043670461277,147.71337523300835,92964300
2022-03-16,156.21987915039062,156.6212246232631,151.19822129277074,153.73352378158447,102300200
2022-03-17,157.2281494140625,157.6001296550613,154.3012994227279,155.26060037752023,75615400
2022-03-18,160.5171356201172,161.0065768318575,156.38625059810408,157.12041241571455,123511700
2022-03-21,161.8876190185547,162.83713639325782,159.56765695852218,160.05709828830467,95811400
2022-03-22,165.25494384765625,165.842264360941,161.42750984935597,162.01483036264074,81532000
2022-03-23,166.6156463623047,168.99432437394225,164.1096938716203,164.44252537221885,98062700
2022-03-24,170.3941192626953,170.46263328488442,166.61563143205333,167.4476727675763,90131400
2022-03-25,171.0303955078125,171.57856745870845,169.10199529276142,170.20813758146855,80546200
2022-03-28,171.89181518554688,172.01905978493204,168.3678313455488,168.53423961902578,90371900
2022-03-29,175.1808624267578,175.22979461470234,172.61617948078282,172.95879441578631,100589400
2022-03-30,174.0159912109375,175.81713189197046,172.9685794955082,174.77951856347462,92633200
2022-03-31,170.9227294921875,174.27050693821633,170.71715752826566,174.0845168128981,103049300
2022-04-01,170.62904357910156,171.18701389593227,168.30909632537671,170.35495761395958,78751300
2022-04-04,174.67181396484375,174.72076108227714,170.75628355518236,170.8835430731966,76468400
2022-04-05,171.3632049560547,174.53479031608524,170.73672061862993,173.7516811601631,73401800
2022-04-06,168.2013702392578,169.96336160580736,166.53727309062347,168.7201767337751,89058800
2022-04-07,168.50485229492188,169.69909027693134,166.26321768469555,167.5455515170426,77594700
2022-04-08,166.49818420410156,168.15249864853052,165.62697904501124,168.15249864853052,76575500
2022-04-11,162.24981689453125,165.46055114101816,162.0050962053992,165.14731642594322,72246700
2022-04-12,164.1194610595703,166.28278325109693,163.1209966207163,164.47185939466212,79265200
2022-04-13,166.80162048339844,167.42810486793778,163.24828613297083,163.85518867958416,70618900
2022-04-14,161.79949951171875,167.65322825491936,161.55477886000992,167.01694559853848,75329400
2022-04-18,161.58413696289062,163.08182595142617,160.1158132536157,160.4584131571765,69023900
2022-04-19,163.86492919921875,164.2760730051198,160.4486387361769,161.53519893963082,67723800
2022-04-20,163.6985626220703,165.3137281661249,162.59243524088046,165.1962520760154,67929800
2022-04-21,162.90567016601562,167.90776176039836,162.40644532626558,165.3430936610523,87227800
2022-04-22,158.37342834472656,164.3250370614869,158.08955892864606,162.94482378114378,84882400
2022-04-25,159.44041442871094,159.7242838315626,155.11375480994548,157.71757136622622,96046400
2022-04-26,153.48880004882812,158.91180327087787,153.41048764569481,158.82370741856425,95623200
2022-04-27,153.263671875,156.41566043489684,152.09879906936447,152.61760570667977,88063200
2022-04-28,160.18434143066406,161.0457628626786,155.57379800357486,155.88704759214835,130216800
2022-04-29,154.32083129882812,162.69028026576657,153.9292842451666,158.42235165998022,131747600
2022-05-02,154.62428283691406,154.88857035171824,150.0333216240582,153.40067973909794,123055300
2022-05-03,156.11216735839844,157.31620351399488,153.0189101995976,154.81025192073247,88966500
2022-05-04,162.51409912109375,162.964376768375,155.8968429541357,156.29818841895514,108256500
2022-05-05,153.45944213867188,160.61507214954577,151.67786848905013,160.38993331507154,130525300
2022-05-06,154.1848602294922,156.30235682996496,151.1458596477854,152.93984857664353,116124600
2022-05-09,149.0675811767578,152.7633948486293,148.50880608897836,151.8810971374127,131577900
2022-05-10,151.46937561035156,153.65550196924158,149.92046680625165,152.45950928453797,115366700
2022-05-11,143.61700439453125,152.39087300235883,142.9405806152843,150.47925033829725,142689800
2022-05-12,139.75454711914062,143.32291464808353,136.06854586723028,139.9604210928437,182602000
2022-05-13,144.2150115966797,145.18553469561974,140.2937279042498,141.74459868206603,113990900
2022-05-16,142.67588806152344,144.61693408926746,141.34265112461745,142.68570084334092,86643800
2022-05-17,146.30308532714844,146.82265416778552,143.79345144967377,145.93055862687706,78336300
2022-05-18,138.04879760742188,144.46008977155722,137.14688920750964,143.9601314929513,109742900
2022-05-19,134.64706420898438,138.87224434894858,133.91182362893935,137.127274568989,136095600
2022-05-20,134.88233947753906,137.93113785871375,130.00034593006458,136.3528207232791,137426100
2022-05-23,140.29373168945312,140.44077384848245,134.94117272312687,135.07841705772444,117726300
2022-05-24,137.59780883789062,139.17612570344144,134.62743842609407,138.03895014447806,104132700
2022-05-25,137.75469970703125,138.99969650386015,135.61759232548434,135.7058176181396,92482700
2022-05-26,140.95053100585938,141.49950829001511,134.44120114221013,134.68628135538745,90601500
2022-05-27,146.6952362060547,146.7344424649416,142.40142537012454,142.52887188890233,90978500
2022-05-31,145.9109344482422,147.69512536408004,143.95029298038025,146.13641898717157,103718400
2022-06-01,145.78353881835938,148.75391017683245,144.773794451972,146.95010821381516,74286600
2022-06-02,148.23431396484375,148.29313081917098,143.96991252402043,144.920824891666,72348100
2022-06-03,142.51904296875,145.05807025566116,141.61714962601158,144.00911981753086,88570300
2022-06-06,143.26412963867188,145.64631776796745,142.04852604987164,144.13661484785112,71598400
2022-06-07,145.78353881835938,146.06782531945106,141.26425852389363,141.50933876771822,67808200
2022-06-08,145.0482635498047,146.92066479832334,144.5581031788664,145.6560576230458,53950200
2022-06-09,139.8329620361328,145.03846322934638,139.7251261469218,144.1855888973648,69473000
2022-06-10,134.431396484375,137.98995082700978,134.36276684809005,137.51940103001422,91437900
2022-06-13,129.2847442626953,132.53940235521404,128.85340060932865,130.2552525242583,122207100
2022-06-14,130.1473846435547,131.25515193955982,128.8925752102517,130.51011351307002,84784300
2022-06-15,132.7648468017578,134.63726323315953,129.5592083618082,131.64728162043858,91533000
2022-06-16,127.50054931640625,129.78469908531477,126.50061768881059,129.48080196283757,108123900
2022-06-17,128.9710693359375,130.4611619176675,127.25550704096733,127.51040015538463,134520300
2022-06-21,133.19618225097656,134.36276639582726,130.6963761788774,130.7943992837295,81000500
2022-06-22,132.6864471435547,135.04900927487205,131.2747825760473,132.13745484401576,73409200
2022-06-23,135.54901123046875,135.86270622381755,132.9609639616573,134.12754853756152,72433800
2022-06-24,138.8722686767578,139.1173489130396,137.01946268880786,137.14689423988725,89116800
2022-06-27,138.8722686767578,140.6662578013618,138.19584483125837,139.89179587794544,70207900
2022-06-28,134.7353057861328,140.59762053174873,134.61767206581916,139.3330131628478,67083400
2022-06-29,136.49009704589844,137.90176176618252,133.9804775247322,134.75493953918553,66242400
2022-06-30,134.02947998046875,135.64700354645933,131.13753620204082,134.5490488814723,98964500
2022-07-01,136.19598388671875,136.3038197907336,132.9903451154339,133.36285690870372,71051600
2022-07-05,138.77423095703125,138.82324999611623,134.23534018265374,135.05882114715405,73353800
2022-07-06,140.10748291015625,141.28386518046202,138.3036957651199,138.56838663745515,74064300
2022-07-07,143.469970703125,143.66603189279604,140.4603783389641,140.47017616296918,66253700
2022-07-08,144.14637756347656,144.64635079248632,142.1465295229667,142.40140757015126,64547800
2022-07-11,142.01907348632812,143.7542455393016,140.95052737444695,142.8033331399919,63141600
2022-07-12,142.98960876464844,145.52863633565593,142.19555121961218,142.89157069008422,77588800
2022-07-13,142.6268768310547,143.5679764107693,139.32318560371215,140.1760748610569,71185600
2022-07-14,145.54823303222656,146.0187828364424,140.43095716603992,141.24462523992875,78140700
2022-07-15,147.2147674560547,147.89119117713278,145.28353435270415,146.83244295612025,76259900
2022-07-18,144.17578125,148.58722466683977,143.81305239727462,147.77355664160174,81420900
2022-07-19,148.02845764160156,148.25392726287154,144.01894870347078,145.0090674390563,82982400
2022-07-20,150.02830505371094,150.6949310490213,147.41085002655058,148.14609070693865,64823400
2022-07-21,152.29281616210938,152.5084878978263,148.94991921700273,151.45953764152074,65086600
2022-07-22,151.05767822265625,153.2045838749567,150.39106703923662,152.33209867400265,66675400
2022-07-25,149.9400634765625,151.9889303599999,149.28325033510924,150.97920113195147,53623900
2022-07-26,148.6166534423828,150.07732200029463,147.83239373585778,149.2636538636445,55138700
2022-07-27,153.7045135498047,154.2338952339947,149.1656377708993,149.5773707705413,78620700
2022-07-28,154.25347900390625,154.53776544520662,151.37133354934207,153.89075014754778,81378700
2022-07-29,159.31192016601562,160.40988958103017,156.36116008489938,158.0669235799792,101786900
2022-08-01,158.33160400390625,160.37067302404677,157.72380990621818,157.84144361325252,67829400
2022-08-02,156.8611602783203,159.21393969022574,156.48864846428177,156.94940053816907,59907000
2022-08-03,162.86073303222656,163.31167231688755,157.58660124880873,157.67482654904526,82507500
2022-08-04,162.5469970703125,163.89984462441896,161.19414951620604,162.7430582477967,55474100
2022-08-05,162.32125854492188,162.81209994967907,160.01429795084667,160.2204579317327,56697000
2022-08-08,161.84999084472656,164.7361398246356,161.19226535966965,163.32251461167718,60276900
2022-08-09,161.8990936279297,162.78261696114208,160.25968547297944,161.0155852740051,63135500
2022-08-10,166.1399688720703,166.23812814464867,163.8428202002786,164.60853143111325,70170500
2022-08-11,165.40370178222656,167.85790820975464,165.10919401506573,166.9449356294848,57149200
2022-08-12,168.9475860595703,169.01629605421468,166.29703098384923,166.70935086886797,68039400
2022-08-15,170.01760864257812,170.21394216296972,168.21131628811554,168.3782005294128,54091700
2022-08-16,169.86056518554688,170.52811724537264,168.51566461022102,169.61514449782814,56377100
2022-08-17,171.35269165039062,172.92337473871223,169.40896440067246,169.6052979143018,79542000
2022-08-18,170.95997619628906,171.69623796281792,169.9488445685988,170.56730924585392,62290100
2022-08-19,168.37820434570312,170.55754092380556,168.1720444080825,169.86053968443733,70346300
2022-08-22,164.50054931640625,166.74859572706774,164.0784180378036,166.58171149389958,69026800
2022-08-23,164.16677856445312,165.6196796113523,163.5974008535258,164.0195321647684,54147100
2022-08-24,164.46128845214844,165.03066617037743,163.2047358944321,164.25514348994625,53841500
2022-08-25,166.91551208496094,167.0234977835924,165.26629230145085,165.68840868200775,51218200
2022-08-26,160.62289428710938,167.91680343416758,160.56399573070382,167.44560000363606,78961000
2022-08-29,158.42391967773438,159.9160662270411,156.89249744175427,158.19812192757627,73314000
2022-08-30,155.99920654296875,159.58234252318653,154.83100169515882,159.16022613846985,77906200
2022-08-31,154.34014892578125,157.6386032608909,154.2616125155062,157.37354474862363,87991100
2022-09-01,155.06658935546875,155.5181549609377,151.83684522830168,153.77076113952282,74229900
2022-09-02,152.95594787597656,157.42260624530542,152.1313381712874,156.8237793213389,76957800
2022-09-06,151.6993865966797,154.2124912520568,150.8747769402501,153.60385293125665,73714800
2022-09-07,153.1032257080078,153.80021196934476,150.79626559392008,151.9841081371773,87449600
2022-09-08,151.63070678710938,153.49589780674214,149.88329791132227,151.8074024718103,84923800
2022-09-09,154.48736572265625,154.92913481819144,151.91536244109605,152.62217501880943,68028800
2022-09-12,160.43638610839844,161.25118449428555,156.38204700518378,156.66672837890903,104956000
2022-09-13,151.0220489501953,157.59931943362142,150.56065692569356,156.97104316313002,122656600
2022-09-14,152.46511840820312,154.22233860679495,150.79626102566698,151.95463927472932,87965400
2022-09-15,149.57896423339844,152.39640331677907,148.6071081028978,151.81719923234522,90481100
2022-09-16,147.93955993652344,148.57766259301448,145.65223775657734,148.44022763272653,162278800
2022-09-19,151.6503143310547,151.7288507316376,146.36887246061372,146.57501740526791,81474200
2022-09-20,154.02598571777344,155.1843789131033,150.2759661753886,150.5900968013731,107689800
2022-09-21,150.90423583984375,155.83228620825895,150.78643873263653,154.45792171393398,101696800
2022-09-22,149.9422149658203,151.64052177438083,148.14573389948876,149.58880860884872,86652500
2022-09-23,147.67453002929688,148.69548848555903,145.83878806603744,148.42061851178616,96029900
2022-09-26,148.00830078125,150.95334879982894,146.89899456754617,146.91863241520423,93339400
2022-09-27,148.9801025390625,151.8858887785868,147.20325994789727,149.94216199160152,84442700
2022-09-28,147.0953369140625,147.88068609523327,142.18692325585735,144.93563790031018,146691400
2022-09-29,139.87013244628906,144.03247205665744,138.1031007730531,143.42383363893248,128138200
2022-09-30,135.6685791015625,140.47883448767197,135.4722455097258,138.69216434958457,124925300
2022-10-03,139.8406982421875,140.44935170481597,135.16789396191245,135.67837316238783,114311700
2022-10-04,143.423828125,143.54162523892447,141.61752082886468,142.3734205948832,87830100
2022-10-05,143.7183380126953,144.68039782185656,140.39043433471556,141.43103055560152,79471000
2022-10-06,142.76608276367188,144.8374334955695,142.5599378213271,143.13912691743977,68402200
2022-10-07,137.52389526367188,140.47876912027488,136.89561907456743,139.9290143479333,85925600
2022-10-10,137.8478546142578,139.2909290851068,136.0317509799681,137.8478546142578,74899000
2022-10-11,136.4342498779297,138.76084793369003,135.68817645989057,137.33739611427865,77033700
2022-10-12,135.80596923828125,137.78897231294513,135.62927355780315,136.58150689181417,70433700
2022-10-13,140.3708038330078,140.9598044199806,131.90868942611982,132.5173428390662,113224000
2022-10-14,135.84524536132812,141.87277603175662,135.65872326737428,141.66661609125816,88598000
2022-10-17,139.8013916015625,140.28240638195203,137.70059190346555,138.4859408048433,85250900
2022-10-18,141.1168670654297,144.0128276023933,138.03438444661543,142.82500010106065,99136600
2022-10-19,141.224853515625,142.2948839097448,138.9080820775627,139.09460416043055,61758300
2022-10-20,140.76345825195312,143.21766459219867,140.0370077826972,140.40024050696854,64522000
2022-10-21,144.57241821289062,145.14179598739213,140.03703386545854,140.2530052619691,86548600
2022-10-24,146.71246337890625,147.47817461798252,143.3256613631015,144.49386606815804,75981900
2022-10-25,149.5495147705078,149.69677613929844,146.62410499116672,147.3407290522299,74732300
2022-10-26,146.61431884765625,149.2059606049606,145.32830191392304,148.19482861119383,88194300
2022-10-27,142.1476593017578,146.3198108162611,141.48993368404496,145.35776595535313,109180200
2022-10-28,152.88723754882812,154.61499335183578,145.11231396636444,145.4853431294892,164762400
2022-10-31,150.5312042236328,151.4147275390832,149.13721674827332,150.35450854811523,97943200
2022-11-01,147.89048767089844,152.60256746450293,146.39834080336652,152.23934967138234,80379300
